Year,Month,Day,Full-Date,Fighter,Color,Country,Winner,TitleBout,WeightClass,Gender,NumberRounds,Avg-SSL,Avg-SSP,Avg-SA,Avg-TDL,Avg-TDP,Stance,Height,Reach,Weight,Age,Finish,Details,F-Round,F-RoundTime,Fight-Secs,Wins-DM,Wins-DS,Wins-DU,Wins-KO,Wins-S,Wins-TKOS,Wins-T
2010,5,29,2010529,Diego Sanchez,Red, USA,0,FALSE,Welterweight,MALE,3,33.5385,0.431,1,1.3846,0.345,Southpaw,177.8,182.88,170,28,U-DEC,,3,300,900,0,1,4,5,0,0,10
2010,5,29,2010529,Amir Sadollah,Red, USA,0,FALSE,Welterweight,MALE,3,56.25,0.438,0.5,0.5,0.25,Orthodox,177.8,187.96,170,29,U-DEC,,3,300,900,0,0,2,0,1,0,3
2010,5,29,2010529,Efrain Escudero,Red, USA,1,FALSE,Lightweight,MALE,3,21,0.42,0.6667,2.6667,0.623,Orthodox,175.26,177.8,155,24,U-DEC,,3,300,900,0,0,1,1,0,0,2
2010,5,29,2010529,Melvin Guillard,Red, USA,1,FALSE,Lightweight,MALE,3,13.4,0.354,0.1,1.3,0.525,Orthodox,175.26,172.72,155,27,KO/TKO,Knee,1,208,208,0,1,1,3,0,1,6
2010,5,29,2010529,Luiz Cane,Red, USA,0,FALSE,Light Heavyweight,MALE,3,31,0.42,0,0.2,0.2,Southpaw,187.96,195.58,185,29,KO/TKO,Punches,1,133,133,0,0,1,2,0,0,3
2010,5,29,2010529,Aaron Riley,Red, USA,1,FALSE,Lightweight,MALE,3,38.5,0.382,0.1667,0.8333,0.317,Southpaw,172.72,175.26,155,29,U-DEC,,3,300,900,0,0,2,0,0,0,2
2010,5,29,2010529,Jesse Forbes,Red, USA,0,FALSE,Middleweight,MALE,3,20.5,0.31,0,0,0,Southpaw,187.96,190.5,185,25,SUB,Guillotine Choke,1,66,66,0,0,0,0,0,0,0
2010,5,8,201058,Lyoto Machida,Red, Canada,0,TRUE,Light Heavyweight,MALE,5,43.5,0.59,0.875,1.125,0.415,Southpaw,185.42,187.96,185,31,KO/TKO,Punches,1,215,215,0,0,5,2,1,0,8
2010,5,8,201058,Josh Koscheck,Red, Canada,1,FALSE,Welterweight,MALE,3,17.6875,0.402,0.375,1.8125,0.541,Orthodox,177.8,185.42,170,32,U-DEC,,3,300,900,0,0,4,5,3,0,12
2010,5,8,201058,Sam Stout,Red, Canada,0,FALSE,Lightweight,MALE,3,53.75,0.248,0,0.125,0.125,Orthodox,175.26,177.8,155,26,S-DEC,,3,300,900,0,1,3,0,0,0,4
2010,5,8,201058,Kevin Ferguson,Red, Canada,0,FALSE,Heavyweight,MALE,3,27,0.4,1,4,1,Orthodox,187.96,195.58,235,36,KO/TKO,Punches,2,264,564,0,0,1,0,0,0,1
2010,5,8,201058,Patrick Cote,Red, Canada,0,FALSE,Middleweight,MALE,3,22,0.428,0.1111,0.2222,0.092,Orthodox,180.34,180.34,170,30,SUB,Rear Naked Choke,2,205,505,0,1,1,2,0,0,4
2010,5,8,201058,Tom Lawlor,Red, Canada,0,FALSE,Middleweight,MALE,3,22,0.343,1,2.6667,0.173,Southpaw,182.88,187.96,205,26,SUB,Rear Naked Choke,2,130,430,0,0,1,0,1,0,2
2010,5,8,201058,Marcus Davis,Red, Canada,1,FALSE,Welterweight,MALE,3,23,0.498,0.9167,0.9167,0.313,Southpaw,177.8,177.8,170,36,KO/TKO,Punches,2,83,383,0,1,1,2,4,0,8
2010,5,8,201058,TJ Grant,Red, Canada,0,FALSE,Welterweight,MALE,3,28,0.547,0,1.6667,0.427,Orthodox,177.8,182.88,155,26,M-DEC,,3,300,900,0,1,0,1,0,0,2
2010,5,8,201058,Joey Beltran,Red, Canada,1,FALSE,Heavyweight,MALE,3,22,0.44,0,0,0,Orthodox,185.42,190.5,185,28,U-DEC,,3,300,900,0,0,0,1,0,0,1
2010,5,8,201058,Yoshiyuki Yoshida,Red, Canada,0,FALSE,Welterweight,MALE,3,2.75,0.335,0.5,0.25,0.25,Southpaw,180.34,177.8,170,35,U-DEC,,3,300,900,0,0,0,0,2,0,2
2010,5,8,201058,Jason MacDonald,Red, Canada,0,FALSE,Middleweight,MALE,3,12.2,0.598,1,0.8,0.232,Orthodox,190.5,203.2,185,34,KO/TKO,,1,162,162,0,0,0,2,3,0,5
2010,4,10,2010410,Anderson Silva,Red, United Arab Emirates,1,TRUE,Middleweight,MALE,5,30.2,0.77,0.3,0.2,0.2,Southpaw,187.96,195.58,185,34,U-DEC,,5,300,1500,0,0,1,7,2,0,10
2010,4,10,2010410,BJ Penn,Red, United Arab Emirates,0,TRUE,Lightweight,MALE,5,38.75,0.624,0.6875,1.3125,0.416,Orthodox,175.26,177.8,155,31,U-DEC,,5,300,1500,0,0,1,5,4,1,11
2010,4,10,2010410,Matt Hughes,Red, United Arab Emirates,1,FALSE,Welterweight,MALE,3,21.0476,0.552,0.7143,2.2381,0.58,Switch,175.26,185.42,170,36,KO/TKO,Punches,3,280,880,0,0,5,5,4,2,16
2010,4,10,2010410,Terry Etim,Red, United Arab Emirates,0,FALSE,Lightweight,MALE,3,25.4286,0.437,1.1429,0.1429,0.143,Orthodox,185.42,185.42,155,24,SUB,Armbar,2,270,570,0,0,1,1,3,0,5
2010,4,10,2010410,Kendall Grove,Red, United Arab Emirates,0,FALSE,Middleweight,MALE,3,20.8889,0.434,1.4444,0.3333,0.333,Orthodox,198.12,200.66,185,27,KO/TKO,Punches,2,170,470,0,1,1,2,2,0,6
2010,4,10,2010410,Alexander Gustafsson,Red, United Arab Emirates,0,FALSE,Light Heavyweight,MALE,3,6,0.26,0,0,0,Orthodox,195.58,200.66,205,23,SUB,Anaconda Choke,1,295,295,0,0,0,1,0,0,1
2010,4,10,2010410,Nick Osipczak,Red, United Arab Emirates,0,FALSE,Welterweight,MALE,3,30,0.455,1,0.5,0.5,Orthodox,187.96,193.04,170,25,S-DEC,,3,300,900,0,0,0,1,1,0,2
2010,4,10,2010410,DaMarques Johnson,Red, United Arab Emirates,1,FALSE,Welterweight,MALE,3,11.5,0.44,0.5,0,0,Orthodox,185.42,190.5,170,27,KO/TKO,Kick,3,128,728,0,0,0,0,1,0,1
2010,4,10,2010410,Paul Kelly,Red, United Arab Emirates,1,FALSE,Lightweight,MALE,3,37.6,0.298,0.6,1.6,0.732,Orthodox,175.26,177.8,155,25,SUB,Guillotine Choke,2,221,521,0,0,3,0,0,0,3
2010,4,10,2010410,Jon Madsen,Red, United Arab Emirates,1,FALSE,Heavyweight,MALE,3,26,0.26,0,0,0,Orthodox,182.88,182.88,240,30,U-DEC,,3,300,900,0,1,0,0,0,0,1
2010,3,31,2010331,Kenny Florian,Red, USA,1,FALSE,Lightweight,MALE,3,23.6154,0.491,0.8462,1.5385,0.475,Southpaw,177.8,187.96,145,33,SUB,Rear Naked Choke,3,172,772,0,0,1,2,6,1,10
2010,3,31,2010331,Roy Nelson,Red, USA,1,FALSE,Heavyweight,MALE,3,8,0.22,0,1,0.5,Orthodox,182.88,182.88,263,33,KO/TKO,Punch,1,39,39,0,0,0,1,0,0,1
2010,3,31,2010331,Nate Quarry,Red, USA,0,FALSE,Middleweight,MALE,3,31,0.389,0,0.1111,0.111,Open Stance,182.88,182.88,185,38,KO/TKO,Punches,2,29,329,0,0,2,5,0,0,7
2010,3,31,2010331,Ross Pearson,Red, USA,1,FALSE,Lightweight,MALE,3,66.5,0.525,0,0,0,Orthodox,172.72,175.26,155,25,U-DEC,,3,300,900,0,0,1,0,0,1,2
2010,3,31,2010331,Andre Winner,Red, USA,1,FALSE,Lightweight,MALE,3,30,0.515,0,0,0,Orthodox,180.34,185.42,155,28,U-DEC,,3,300,900,0,0,0,1,0,0,1
2010,3,31,2010331,Jacob Volkmann,Red, USA,1,FALSE,Lightweight,MALE,3,14.5,0.39,0.5,0.5,0.125,Southpaw,175.26,180.34,155,29,S-DEC,,3,300,900,0,0,0,0,0,0,0
2010,3,31,2010331,Rob Emerson,Red, USA,0,FALSE,Lightweight,MALE,3,26.8333,0.427,0.1667,1.6667,0.338,Orthodox,175.26,177.8,155,28,U-DEC,,3,300,900,0,1,1,1,0,0,3
2010,3,31,2010331,Caol Uno,Red, USA,0,FALSE,Lightweight,MALE,3,28.8889,0.494,0.2222,2.2222,0.342,Southpaw,170.18,177.8,155,34,KO/TKO,Punches,1,253,253,0,0,2,1,0,0,3
2010,3,31,2010331,Yushin Okami,Red, USA,1,FALSE,Middleweight,MALE,3,29.1111,0.396,0.8889,1.8889,0.443,Southpaw,187.96,190.5,170,28,KO/TKO,,2,167,467,0,0,4,3,0,0,7
2010,3,31,2010331,Gerald Harris,Red, USA,1,FALSE,Middleweight,MALE,3,21,0.25,0,1,0.5,Southpaw,180.34,195.58,185,30,KO/TKO,Punches,1,289,289,0,0,0,1,0,0,1
2010,3,31,2010331,Charlie Brenneman,Red, USA,1,FALSE,Welterweight,MALE,3,,,,,,Orthodox,177.8,182.88,155,29,U-DEC,,3,300,900,0,0,0,0,0,0,0
2010,3,27,2010327,Georges St-Pierre,Red, USA,1,TRUE,Welterweight,MALE,5,48.2,0.577,1.0667,3.4,0.751,Orthodox,180.34,193.04,185,28,U-DEC,,5,300,1500,0,1,5,5,2,0,13
2010,3,27,2010327,Frank Mir,Red, USA,0,TRUE,Heavyweight,MALE,5,10.3333,0.52,1.2667,0.8,0.351,Southpaw,190.5,200.66,264,30,KO/TKO,Punches,1,228,228,0,0,1,2,7,0,11
2010,3,27,2010327,Kurt Pellegrino,Red, USA,1,FALSE,Lightweight,MALE,3,22.4444,0.477,0.5556,2.1111,0.606,Orthodox,172.72,177.8,155,30,SUB,Rear Naked Choke,2,260,560,0,0,2,1,3,0,6
2010,3,27,2010327,Ben Saunders,Red, USA,0,FALSE,Welterweight,MALE,3,28,0.668,1.2,0.2,0.2,Orthodox,187.96,195.58,170,26,U-DEC,,3,300,900,0,0,1,2,1,0,4
2010,3,27,2010327,Jim Miller,Red, USA,1,FALSE,Lightweight,MALE,3,29,0.37,1.8333,2.5,0.39,Southpaw,172.72,180.34,155,26,U-DEC,,3,300,900,0,0,2,1,2,0,5
2010,3,27,2010327,Nate Diaz,Red, USA,1,FALSE,Welterweight,MALE,3,23,0.409,1.4444,1.3333,0.476,Southpaw,182.88,193.04,170,24,KO/TKO,Punches,1,167,167,0,1,0,0,5,0,6
2010,3,27,2010327,Ricardo Almeida,Red, USA,1,FALSE,Welterweight,MALE,3,19.1429,0.59,1.4286,2.8571,0.493,Orthodox,182.88,187.96,170,33,SUB,Rear Naked Choke,2,210,510,0,0,2,0,2,0,4
2010,3,27,2010327,Rousimar Palhares,Red, USA,1,FALSE,Middleweight,MALE,3,12.75,0.338,1.75,2.75,0.58,Orthodox,172.72,180.34,170,30,SUB,Heel Hook,1,45,45,0,0,1,0,2,0,3
2010,3,27,2010327,Rodney Wallace,Red, USA,0,FALSE,Light Heavyweight,MALE,3,15,0.42,2,7,0.46,Switch,175.26,182.88,205,28,U-DEC,,3,300,900,0,0,0,0,0,0,0
2010,3,27,2010327,Matthew Riddle,Red, USA,1,FALSE,Welterweight,MALE,3,45.75,0.638,1,3.75,0.503,Southpaw,185.42,187.96,170,24,DQ,,3,90,690,0,0,3,0,0,0,3
2010,3,21,2010321,Brandon Vera,Red, USA,0,FALSE,Light Heavyweight,MALE,3,30.7273,0.573,0.0909,0.5455,0.364,Orthodox,190.5,193.04,230,32,KO/TKO,Elbow,1,199,199,0,0,2,4,1,0,7
2010,3,21,2010321,Junior Dos Santos,Red, USA,1,FALSE,Heavyweight,MALE,3,25.75,0.538,0,0,0,Orthodox,193.04,195.58,238,26,KO/TKO,Punches,1,233,233,0,0,0,4,0,0,4
2010,3,21,2010321,Cheick Kongo,Red, USA,1,FALSE,Heavyweight,MALE,3,32.9091,0.604,0.2727,1.1818,0.476,Orthodox,193.04,208.28,240,34,KO/TKO,Elbows,3,76,676,1,0,1,4,0,1,7
2010,3,21,2010321,Alessio Sakara,Red, USA,1,FALSE,Middleweight,MALE,3,20.8,0.455,0,1,0.15,Orthodox,182.88,182.88,185,28,KO/TKO,,1,181,181,0,1,1,3,0,0,5
2010,3,21,2010321,Clay Guida,Red, USA,1,FALSE,Lightweight,MALE,3,33.1,0.394,0.6,3.4,0.382,Orthodox,170.18,177.8,155,28,SUB,Arm Triangle,2,220,520,0,2,1,1,1,0,5
2010,3,21,2010321,Eliot Marshall,Red, USA,0,FALSE,Light Heavyweight,MALE,3,27,0.343,0.6667,0.3333,0.333,Orthodox,187.96,195.58,205,29,S-DEC,,3,300,900,0,1,1,0,1,0,3
2010,3,21,2010321,Duane Ludwig,Red, USA,0,FALSE,Lightweight,MALE,3,13.6667,0.577,0,0,0,Orthodox,177.8,177.8,170,31,KO/TKO,,1,44,44,0,0,1,1,0,0,2
2010,3,21,2010321,John Howard,Red, USA,1,FALSE,Welterweight,MALE,3,18,0.55,1,4.6667,0.79,Orthodox,170.18,180.34,170,27,KO/TKO,Punch,1,121,121,0,2,0,1,0,0,3
2010,3,21,2010321,Brendan Schaub,Red, USA,1,FALSE,Heavyweight,MALE,3,12,0.25,0,0,0,Orthodox,193.04,198.12,245,27,KO/TKO,Punches,1,47,47,0,0,0,0,0,0,0
2010,3,21,2010321,Mike Pierce,Red, USA,1,FALSE,Welterweight,MALE,3,40.5,0.405,0,3.5,0.52,Orthodox,172.72,177.8,170,29,U-DEC,,3,300,900,0,0,1,0,0,0,1
2010,3,21,2010321,Eric Schafer,Red, USA,0,FALSE,Light Heavyweight,MALE,3,15.6667,0.588,1.3333,0.8333,0.145,Orthodox,190.5,190.5,185,32,U-DEC,,3,300,900,0,0,0,1,2,0,3
2024,12,7,2024127,Kai Asakura,Blue,USA,0,TRUE,Flyweight,MALE,5,0,0,0,0,0,Orthodox,172.72,175.26,125,31,SUB,Rear Naked Choke,2,125,425,0,0,0,0,0,0,0
2024,12,7,2024127,Ian Machado Garry,Blue,USA,0,FALSE,Welterweight,MALE,3,5.5,0.55,0.3,0.77,0.55,Orthodox,190.5,187.96,170,27,U-DEC,0,5,300,1500,0,1,4,3,0,0,8
2024,12,7,2024127,Alexander Volkov,Blue,USA,0,FALSE,Heavyweight,MALE,3,5.13,0.57,0.2,0.45,0.63,Orthodox,200.66,203.2,250,36,S-DEC,0,3,300,900,0,1,4,6,1,0,12
2024,12,7,2024127,Kron Gracie,Blue,USA,0,FALSE,Featherweight,MALE,3,3.74,0.44,0.5,0.47,0.25,Southpaw,175.26,177.8,145,36,KO/TKO,Elbows,3,39,639,0,0,0,0,1,0,1
2024,12,7,2024127,Dooho Choi,Blue,USA,1,FALSE,Featherweight,MALE,3,4.41,0.53,0.8,0.75,0.37,Orthodox,177.8,177.8,145,33,KO/TKO,Elbows,3,201,801,0,0,0,4,0,0,4
2024,12,7,2024127,Anthony Smith,Blue,USA,0,FALSE,Light Heavyweight,MALE,3,3.24,0.49,0.6,0.46,0.26,Orthodox,193.04,193.04,205,36,KO/TKO,Punches,2,286,586,0,1,1,7,6,0,15
2024,12,7,2024127,Themba Gorimbo,Blue,USA,0,FALSE,Welterweight,MALE,3,3.11,0.61,0.6,4.89,0.65,Orthodox,185.42,195.58,170,33,SUB,Anaconda Choke,1,52,52,0,0,3,1,0,0,4
2024,12,7,2024127,Aljamain Sterling,Blue,USA,0,FALSE,Featherweight,MALE,3,4.61,0.52,0.7,2.31,0.27,Orthodox,170.18,180.34,145,35,U-DEC,0,3,300,900,0,2,7,2,4,0,16
2024,12,7,2024127,Bryan Battle,Blue,USA,1,FALSE,Welterweight,MALE,3,5.44,0.53,0.5,0.96,0.23,Orthodox,185.42,195.58,170,30,S-DEC,0,3,300,900,0,0,1,3,2,0,6
2024,12,7,2024127,Eryk Anders,Blue,USA,1,FALSE,Catch Weight,MALE,3,3.41,0.47,0.1,1.79,0.26,Southpaw,185.42,190.5,185,37,KO/TKO,Punches,2,291,591,0,1,3,4,0,0,8
2024,12,7,2024127,Joshua Van,Blue,USA,1,FALSE,Flyweight,MALE,3,8.39,0.53,0,1.62,0.63,Orthodox,165.1,165.1,125,23,U-DEC,0,3,300,900,0,1,2,1,0,0,4
2024,12,7,2024127,Max Griffin,Blue,USA,0,FALSE,Welterweight,MALE,3,3.92,0.49,0.3,1.45,0.41,Orthodox,180.34,193.04,170,39,SUB,Rear Naked Choke,3,116,716,1,2,2,3,0,0,8
2024,12,7,2024127,Chase Hooper,Blue,USA,1,FALSE,Lightweight,MALE,3,5.08,0.52,2.3,1.45,0.24,Southpaw,185.42,187.96,155,25,SUB,Armbar,1,221,221,0,0,2,2,3,0,7
2024,12,7,2024127,Lukasz Brzeski,Blue,USA,0,FALSE,Heavyweight,MALE,3,4.9,0.5,0.5,0.46,0.5,Orthodox,193.04,198.12,236,32,KO/TKO,Punch,1,291,291,0,0,1,0,1,0,2
2024,11,23,20241123,Deiveson Figueiredo,Blue,China,0,FALSE,Bantamweight,MALE,5,2.91,0.54,1.4,1.62,0.34,Orthodox,165.1,172.72,135,36,U-DEC,0,5,300,1500,0,1,4,4,4,0,13
2024,11,23,20241123,Tabatha Ricci,Blue,China,0,FALSE,Women's Strawweight,FEMALE,3,4.18,0.36,0.1,2.74,0.37,Orthodox,154.94,154.94,115,29,U-DEC,0,3,300,900,0,1,4,0,1,0,6
2024,11,23,20241123,Muslim Salikhov,Blue,China,1,FALSE,Welterweight,MALE,3,3.38,0.49,0,1.08,0.32,Orthodox,180.34,177.8,170,40,KO/TKO,Kick,1,229,229,0,2,2,3,0,0,7
2024,11,23,20241123,Gabriella Fernandes,Blue,China,1,FALSE,Women's Flyweight,FEMALE,3,3.46,0.46,0.3,0.56,0.18,Southpaw,167.64,167.64,125,31,SUB,Rear Naked Choke,2,229,529,0,1,0,0,0,0,1
2024,11,23,20241123,Carlos Ulberg,Blue,China,1,FALSE,Light Heavyweight,MALE,3,7.2,0.56,0.2,0.72,0.75,Orthodox,193.04,195.58,205,34,U-DEC,0,3,300,900,0,0,1,5,1,0,7
2024,11,23,20241123,Ozzy Diaz,Blue,China,0,FALSE,Light Heavyweight,MALE,3,2.21,0.43,0,0,0,Orthodox,193.04,200.66,205,34,KO/TKO,Elbow,1,145,145,0,0,0,0,0,0,0
2024,11,23,20241123,SuYoung You,Blue,China,1,FALSE,Bantamweight,MALE,3,2.11,0.42,0.3,4.67,0.58,Orthodox,167.64,165.1,135,28,U-DEC,0,3,300,900,0,1,1,0,0,0,2
2024,11,23,20241123,DongHun Choi,Blue,China,1,FALSE,Flyweight,MALE,3,4.54,0.66,0,0.46,0.14,Switch,165.1,167.64,125,25,KO/TKO,Punch,1,156,156,0,2,0,0,0,0,2
2024,11,23,20241123,Feng Xiaocan,Blue,China,0,FALSE,Women's Strawweight,FEMALE,3,5.43,0.5,0,1.08,1,Southpaw,170.18,167.64,115,22,KO/TKO,Kick,3,46,646,0,0,1,1,0,0,2
2024,11,23,20241123,Carlos Hernandez,Blue,China,1,FALSE,Flyweight,MALE,3,3.9,0.45,0.2,1.6,0.21,Orthodox,172.72,170.18,125,31,S-DEC,0,3,300,900,0,2,1,0,0,0,3
2024,11,23,20241123,Jose Ochoa,Blue,China,0,FALSE,Flyweight,MALE,3,3.33,0.31,1,0,0,Southpaw,170.18,170.18,125,23,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2024,11,23,20241123,Quang Le,Blue,China,0,FALSE,Bantamweight,MALE,3,3.02,0.35,0,1.7,0.23,Orthodox,167.64,177.8,135,33,KO/TKO,Punch,3,88,688,0,0,0,0,0,0,0
2024,11,23,20241123,Nikolas Motta,Blue,China,1,FALSE,Lightweight,MALE,3,3.64,0.37,0,0,0,Orthodox,175.26,177.8,155,31,U-DEC,0,3,300,900,0,0,1,2,0,0,3
2024,11,16,20241116,Stipe Miocic,Blue,USA,0,TRUE,Heavyweight,MALE,5,4.67,0.52,0,1.74,0.34,Orthodox,193.04,203.2,240,42,KO/TKO,Spinning Back Kick,3,269,869,0,0,5,9,0,0,14
2024,11,16,20241116,Michael Chandler,Blue,USA,0,FALSE,Lightweight,MALE,3,4.49,0.5,0.6,1.59,0.37,Orthodox,172.72,180.34,155,38,U-DEC,0,5,300,1500,0,0,0,3,1,0,4
2024,11,16,20241116,Paul Craig,Blue,USA,0,FALSE,Middleweight,MALE,3,2.52,0.44,1.4,1.52,0.2,Orthodox,190.5,193.04,185,36,U-DEC,0,3,300,900,0,0,0,3,6,0,9
2024,11,16,20241116,Karine Silva,Blue,USA,0,FALSE,Women's Flyweight,FEMALE,3,3.04,0.38,1.9,2.79,0.5,Orthodox,165.1,170.18,125,30,U-DEC,0,3,300,900,0,0,1,0,4,0,5
2024,11,16,20241116,James Llontop,Blue,USA,0,FALSE,Catch Weight,MALE,3,5.57,0.41,0,0,0,Orthodox,182.88,185.42,155,25,U-DEC,0,3,300,900,0,0,1,0,0,0,1
2024,11,16,20241116,Marcus McGhee,Blue,USA,1,FALSE,Bantamweight,MALE,3,6.06,0.48,0.5,0.46,0.33,Orthodox,172.72,175.26,135,34,U-DEC,0,3,300,900,0,0,0,2,1,0,3
2024,11,16,20241116,Damon Jackson,Blue,USA,0,FALSE,Lightweight,MALE,3,2.96,0.42,1.2,2.3,0.32,Switch,180.34,180.34,155,36,SUB,Guillotine Choke,1,164,164,0,1,2,1,2,0,6
2024,11,16,20241116,Roberto Romero,Blue,USA,0,FALSE,Lightweight,MALE,3,4.93,0.47,0,0,0,Orthodox,172.72,177.8,155,24,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2024,11,16,20241116,Jhonata Diniz,Blue,USA,0,FALSE,Heavyweight,MALE,3,3.36,0.53,0,0,0,Orthodox,193.04,200.66,254,33,KO/TKO,0,2,300,600,0,0,1,2,0,0,3
2024,11,16,20241116,Ramiz Brahimaj,Blue,USA,1,FALSE,Welterweight,MALE,3,2.26,0.44,1.5,1.51,0.35,Orthodox,177.8,182.88,170,31,KO/TKO,Punch,1,175,175,0,0,0,0,2,0,2
2024,11,16,20241116,Oban Elliott,Blue,USA,1,FALSE,Welterweight,MALE,3,4.26,0.49,0,2.16,0.5,Orthodox,182.88,182.88,170,26,KO/TKO,Punch,3,40,640,1,0,2,0,0,0,3
2024,11,16,20241116,Eduarda Moura,Blue,USA,1,FALSE,Women's Flyweight,FEMALE,3,2.6,0.49,0.4,4.37,0.35,Orthodox,167.64,167.64,125,30,U-DEC,0,3,300,900,0,0,0,1,1,0,2
2024,11,9,2024119,Carlos Prates,Blue,USA,1,FALSE,Welterweight,MALE,5,4.39,0.57,0,0.44,1,Switch,185.42,198.12,170,31,KO/TKO,Punch,1,290,290,0,0,0,4,0,0,4
2024,11,9,2024119,Reinier de Ridder,Blue,USA,1,FALSE,Middleweight,MALE,3,3.24,0.57,1.3,6.39,0.38,Southpaw,193.04,198.12,185,34,SUB,Arm Triangle,3,104,704,0,0,0,0,0,0,0
2024,11,9,2024119,Cortavious Romious,Blue,USA,0,FALSE,Bantamweight,MALE,3,2.1,0.37,1,1.97,0.66,Southpaw,162.56,172.72,135,30,U-DEC,0,3,300,900,0,0,1,0,0,0,1
2024,11,9,2024119,Gillian Robertson,Blue,USA,1,FALSE,Women's Strawweight,FEMALE,3,2.89,0.48,1,2.68,0.39,Orthodox,165.1,160.02,115,29,U-DEC,0,3,300,900,0,0,2,2,7,0,11
2024,11,9,2024119,Dusko Todorovic,Blue,USA,0,FALSE,Middleweight,MALE,3,5.35,0.57,0,0.92,0.12,Orthodox,185.42,187.96,185,30,KO/TKO,Punches,1,164,164,0,0,1,3,0,0,4
2024,11,9,2024119,Denise Gomes,Blue,USA,1,FALSE,Women's Strawweight,FEMALE,3,4.55,0.5,0.9,0.72,0.25,Orthodox,157.48,160.02,115,24,U-DEC,0,3,300,900,0,1,1,2,0,0,4
2024,11,9,2024119,Zachary Scroggin,Blue,USA,0,FALSE,Welterweight,MALE,3,2.4,0.37,0,0,0,Orthodox,190.5,187.96,170,28,KO/TKO,Punches,1,75,75,0,0,0,0,0,0,0
2024,11,9,2024119,Charles Radtke,Blue,USA,1,FALSE,Welterweight,MALE,3,3.38,0.53,0,0.59,0.12,Orthodox,175.26,182.88,170,34,KO/TKO,Punches,1,51,51,0,0,1,1,0,0,2
2024,11,9,2024119,Da'Mon Blackshear,Blue,USA,1,FALSE,Bantamweight,MALE,3,4.3,0.47,1.4,2.17,0.37,Switch,177.8,182.88,135,30,SUB,Rear Naked Choke,1,259,259,0,0,0,1,1,0,2
2024,11,9,2024119,Antonio Trocoli,Blue,USA,0,FALSE,Middleweight,MALE,3,1.29,0.5,0.8,0.84,0.11,Orthodox,198.12,200.66,185,33,SUB,Guillotine Choke,1,83,83,0,0,0,0,0,0,0
2024,11,9,2024119,Klaudia Sygula,Blue,USA,0,FALSE,Women's Bantamweight,FEMALE,3,1.89,0.37,0,0,0,Orthodox,172.72,175.26,135,25,KO/TKO,Punches,2,80,380,0,0,0,0,0,0,0
2024,11,2,2024112,Amir Albazi,Blue,Canada,0,FALSE,Flyweight,MALE,5,2.72,0.34,0.5,1.39,0.32,Orthodox,165.1,172.72,125,31,U-DEC,0,5,300,1500,0,1,1,1,2,0,5
2024,11,2,2024112,Rose Namajunas,Blue,Canada,0,FALSE,Women's Flyweight,FEMALE,3,3.71,0.42,0.4,1.46,0.5,Orthodox,165.1,165.1,125,32,U-DEC,0,5,300,1500,0,2,4,2,3,0,11
2024,11,2,2024112,Brendson Ribeiro,Blue,Canada,1,FALSE,Light Heavyweight,MALE,3,3.16,0.42,0.4,1.27,0.5,Orthodox,190.5,205.74,205,28,S-DEC,0,3,300,900,0,0,0,1,0,0,1
2024,11,2,2024112,Jasmine Jasudavicius,Blue,Canada,1,FALSE,Women's Flyweight,FEMALE,3,3.7,0.44,0.6,2.5,0.43,Orthodox,170.18,172.72,125,35,SUB,D'Arce Choke,3,148,748,0,0,5,0,1,0,6
2024,11,2,2024112,Dustin Stoltzfus,Blue,Canada,1,FALSE,Middleweight,MALE,3,3.47,0.44,1.1,2.31,0.41,Orthodox,182.88,190.5,185,32,KO/TKO,Punch,1,268,268,0,0,1,1,1,0,3
2024,11,2,2024112,Trevin Giles,Blue,Canada,0,FALSE,Welterweight,MALE,3,3.17,0.54,0.3,1.07,0.5,Orthodox,182.88,187.96,170,32,U-DEC,0,3,300,900,0,2,2,3,0,0,7
2024,11,2,2024112,Pedro Munhoz,Blue,Canada,0,FALSE,Bantamweight,MALE,3,5.38,0.41,0.5,0.48,0.16,Orthodox,167.64,165.1,135,38,U-DEC,0,3,300,900,0,0,4,3,3,0,10
2024,11,2,2024112,Victor Henry,Blue,Canada,0,FALSE,Bantamweight,MALE,3,7.66,0.53,0.4,0.84,0.36,Switch,170.18,172.72,135,37,SUB,Guillotine Choke,2,223,523,0,1,1,1,0,0,3
2024,11,2,2024112,Youssef Zalal,Blue,Canada,1,FALSE,Featherweight,MALE,3,2.84,0.49,1.5,2.34,0.35,Switch,177.8,182.88,145,28,SUB,Arm Triangle,2,59,359,0,0,3,0,2,0,5
2024,11,2,2024112,Rodrigo Nascimento,Blue,Canada,0,FALSE,Heavyweight,MALE,3,3.71,0.47,0.5,1.02,0.37,Orthodox,187.96,203.2,246,31,U-DEC,0,3,300,900,0,2,1,0,2,0,5
2024,11,2,2024112,Garrett Armfield,Blue,Canada,0,FALSE,Bantamweight,MALE,3,5.35,0.53,0.6,1.1,0.5,Orthodox,167.64,177.8,135,28,S-DEC,0,3,300,900,0,0,1,1,0,0,2
2024,11,2,2024112,Cody Gibson,Blue,Canada,1,FALSE,Bantamweight,MALE,3,3.47,0.44,0.7,2.18,0.4,Orthodox,177.8,180.34,135,37,U-DEC,0,3,300,900,0,0,0,1,1,0,2
